months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
402,54,2000,1285.09,0,444558,4,2,48000,-79600,19,1,0,2,67770.0,7530,15060,45180,8,2013,1,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
102,32,500,1537.07,0,457733,12,5,0,0,11,1,1,0,47400.0,9480,4740,33180,3,2004,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
182,40,1000,1022.42,0,466161,7,16,50000,-56900,13,1,0,2,71100.0,7110,14220,49770,1,2008,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
282,46,2000,1558.86,0,450800,7,7,51100,-75100,2,1,2,2,69400.0,13880,6940,48580,2,2012,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
222,39,500,1757.87,0,458993,13,2,71400,0,9,3,2,1,55000.0,5000,10000,40000,10,1996,1,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
415,52,1000,973.5,0,468634,6,14,50400,0,15,2,1,3,51090.0,7860,7860,35370,12,2003,0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
51,34,500,1430.8,0,461264,6,4,0,0,23,1,2,3,64200.0,6420,19260,38520,6,2007,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
255,45,500,1192.27,0,600184,11,0,0,-40200,16,1,2,0,67320.0,12240,12240,42840,5,2006,0,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
143,31,500,1163.83,0,604874,10,12,37700,0,21,4,2,0,76120.0,6920,13840,55360,1,1999,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
130,28,1000,1003.15,0,462377,4,12,0,-38500,21,2,2,1,85020.0,13080,13080,58860,5,2010,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
242,41,2000,1153.54,0,619657,10,14,0,-57000,3,3,0,1,68090.0,12380,12380,43330,12,2009,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
96,27,1000,1631.1,0,437323,8,8,0,0,4,1,1,2,6030.0,670,670,4690,9,2007,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
180,35,1000,1252.48,0,432148,6,19,0,-55800,17,1,1,3,5100.0,1020,510,3570,3,2000,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
150,30,1000,1677.26,0,439690,11,19,40100,0,7,1,1,3,4590.0,510,510,3570,13,2013,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
463,59,1000,979.73,0,601848,3,19,51700,0,14,2,1,2,72400.0,7240,14480,50680,3,1999,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
472,62,500,989.24,0,615821,7,16,0,0,13,1,2,3,70900.0,14180,7090,49630,8,2002,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
75,25,1000,1389.86,0,472475,8,10,0,0,23,2,2,3,65100.0,6510,6510,52080,10,2011,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
193,40,500,1233.85,0,457463,5,5,0,0,23,3,2,1,64260.0,0,14280,49980,5,1999,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
43,43,500,1320.39,0,604861,1,19,0,0,16,1,2,1,79970.0,7270,20545,50890,6,1996,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
253,41,1000,1435.09,0,471519,6,3,36600,0,17,1,2,0,56610.0,6290,6290,44030,3,1995,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
152,30,500,1448.54,0,618682,2,14,58600,0,9,1,1,1,84590.0,7690,7690,69210,12,2000,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
160,38,500,1733.56,0,441425,11,17,0,-43800,13,3,2,1,66780.0,7420,14840,44520,8,1996,0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
56,36,500,1533.07,0,609336,4,8,0,-28800,13,1,1,2,58500.0,0,6500,52000,5,2001,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
286,41,500,1106.77,0,603320,9,9,45500,-62500,3,1,2,0,5000.0,500,500,4000,4,2003,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
3,29,500,995.7,0,615446,8,5,0,0,3,1,2,1,5000.0,500,1000,3500,8,2008,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
286,41,1000,1298.85,0,435967,11,4,71300,-70300,16,3,1,3,54450.0,6050,12100,36300,10,2007,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
239,38,1000,1276.73,0,610246,5,3,0,0,12,3,1,3,61920.0,6880,6880,48160,10,2003,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
64,29,2000,1202.28,0,479327,3,6,0,-61400,4,1,1,2,43700.0,4370,4370,34960,9,2007,1,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
98,31,500,671.92,0,468300,6,3,0,-26400,3,1,2,0,64080.0,7120,7120,49840,5,1997,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,35,1000,1358.03,0,612660,11,5,59300,-31400,0,1,2,1,55000.0,10000,10000,35000,13,2008,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
70,27,1000,1008.79,0,466691,0,18,46000,0,19,1,2,3,4400.0,0,550,3850,12,2000,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
75,27,1000,1141.1,0,468515,1,12,0,0,15,2,0,1,71640.0,5970,11940,53730,12,2008,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
246,44,1000,1397.0,0,614521,6,15,0,0,6,1,1,0,61740.0,6860,6860,48020,0,1997,0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
110,27,1000,1664.66,0,465921,8,9,0,-66200,3,1,0,3,57500.0,5750,5750,46000,1,2010,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
236,39,1000,1151.39,0,604555,3,15,0,-63900,17,1,0,0,8700.0,870,1740,6090,0,2003,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
267,46,2000,1546.01,0,616276,0,14,0,0,4,4,2,1,77100.0,15420,7710,53970,13,1996,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
463,57,500,1063.67,0,463356,8,7,0,0,14,1,2,0,59400.0,6600,6600,46200,4,1995,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
303,46,1000,709.14,0,450184,6,11,0,0,3,3,1,0,54890.0,9980,4990,39920,12,2006,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
137,30,500,1039.55,0,466393,3,11,55600,-59700,4,3,2,1,74030.0,6730,13460,53840,3,2005,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
56,42,500,1339.39,0,471786,0,5,0,0,13,1,1,2,61490.0,11180,11180,39130,2,1998,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
75,27,1000,1202.75,0,602289,5,2,57900,-90100,23,3,0,2,79560.0,6630,13260,59670,13,2003,0,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
